	file	label	text
61	Authenticate (2).java	authenticate	paper dog session bean type stateful cmp version x view type remote auth service bean extends abstract session bean serial version uid l logger logger logger session credential krb session create ejb create build id build throws create exception login login result login string name string password write kerberos login token always supported backend byte krb login token byte token throws authentication exception login kerberos ticket always supported backend this method called multiple times result null login result krb login throws authentication exception confirm login subject confirm login session credential session logout logout session credential session get user attribute string get user attribute string id string key update session timer heart beat session also null thats usable ensure bean destroyed heart beat session credential session
62	Authenticate (20).java	authenticate	package com luntsys luntbuild security ldap authentication provider authentication provider extends abstract user details authentication provider transient log logger log factory get log authentication provider authentication dao authentication dao password encoder password encoder new plaintext password encoder salt source salt source boolean hide user not found exceptions true user cache user cache new null user cache boolean force principal as string false user details user auth null ldap authenticator ldap authenticator new ldap authenticator set authentication dao authentication dao authentication dao authentication dao get authentication dao by default code dao authentication provider code throws code bad credentials exception code username found password incorrect setting property code false code cause code username not found exception code thrown instead former note considered less secure throwing code bad credentials exception code exceptions code username not found exception code thrown instead non specific code bad credentials exception code defaults code true code set hide user not found exceptions boolean hide user not found exceptions sets password encoder instance used encode validate passwords if set link plaintext password encoder used default set password encoder password encoder password encoder password encoder get password encoder the source salts use decoding passwords code null code valid value meaning code dao authentication provider code present code null code relevant code password encoder code code password encoder code set salt source salt source salt source salt source get salt source protected additional authentication checks user details user details throws authentication exception set projects privileges user user string role user details authorize user string name string password protected user details retrieve user string username throws authentication exception authentication authenticate authentication authentication throws authentication exception
63	Authenticate (21).java	authenticate	signed on user login context com sun security auth module krb login module required use ticket cache true not prompt true create login context based entry login conf file login context lc new login context signed on user login context login effectively populating subject lc login get subject represents signed user subject signed on user subject lc get subject service ticket generator implements privileged exception action object run throws exception try gssapi generic give following object id create kerberos service tickets oid kerberos oid new oid create gss manager work gss manager gss manager gss manager get instance tell gss manager kerberos name client service substitute appropriate names gss name client name gss manager create name client domain com gss name nt user name gss name service name gss manager create name service server domain com domain com null get client credentials note run method called subject as client credentials kerberos tgt ticket granting ticket already available subject gss credential client credentials gss manager create credential client name kerberos oid gss credential initiate only create security context client service gss context gss context gss manager create context service name kerberos oid client credentials gss context default lifetime initialize security context operation cause kerberos request active directory create service ticket client use service byte service ticket gss context init sec context new byte gss context dispose return kerberos service ticket array encrypted bytes return service ticket catch exception ex throw new privileged action exception ex service ticket decoder implements privileged exception action protected byte service ticket service ticket decoder byte service ticket run method support arguments pass service ticket via constructor service ticket service ticket object run throws exception try gssapi generic give following object id decode kerberos service tickets oid kerberos oid new oid create gss manager work gss manager gss manager gss manager get instance tell gss manager kerberos name service substitute appropriate names gss name service name gss manager create name service server domain com domain com gss name nt user name get service credentials note run method called subject as service credentials service principal name password already available subject gss credential service credentials gss manager create credential service name gss credential indefinite lifetime kerberos oid gss credential accept only create security context decrypting service ticket gss context gss context gss manager create context service credentials decrypt service ticket gss context accept sec context service ticket service ticket length get client name decrypted service ticket note active directory created service ticket trust string client name gss context get src name string clean context gss context dispose return authenticated client name return client name catch exception ex throw new privileged action exception ex
64	Authenticate (22).java	authenticate	authentication manager the avalon role string role authentication manager get name is current user authenticated given handler user handler authenticated string handler name throws processing exception is current user authenticated given handler if user already authenticated link request state updated provided information handler application boolean check authentication redirector redirector throws processing exception io exception try login user if authentication successful user handler returned if code null code returned user handler login string handler name throws processing exception perform logout user logout string handler name throws processing exception get current state authentication request state get state create application context this context destroyed user logs handler session context create application context string name throws processing exception ackage org apache cocoon webapps authentication the code constants code used throughout core authentication framework authentication constants the name authentication context string session context name authentication logout mode session terminated immediately logout mode immediately logout mode session terminated used anymore session authentication framework logout mode if unused logout mode session terminated user authenticated handler anymore logout mode if not authenticated
65	Authenticate (23).java	authenticate	package com sun identity samples sso sso token sample sso token manager manager sso token token sso token sample string token id boolean validate token string token id set get properties sso token token main string args
66	Authenticate (24).java	authenticate	authentication dialog extends j dialog implements language changed listener j text field username j password field password declared variabled implement i n j label lbl user name j label lbl password j button jb end modification i n authentication dialog j dialog owner super j frame null i n get string frame authentication true s starting dialog j panel jp new j panel new grid layout lbl user name new j label i n get string label user name lbl password new j label i n get string label password jb new j button i n get string btn ok jp add lbl user name end modification i n username new j text field username set font new font monospaced font bold username get font derive font f username set background color light gray jp add username jp add lbl password password new j password field password set background color light gray password set font new font monospaced font bold jp add password get content pane set layout new border layout get content pane add jp border layout center jb add action listener new action listener get content pane add jb border layout south dimension sd toolkit get default toolkit get screen size set location sd width sd height set resizable false adding list implement i n i n add on language changed listener apply i n end modification i n set size pack set visible true string get password return new string password get password char get password ca return password get password string get username return username get text main string args new authentication dialog null helper method executed language changed language changed language changed event evt apply i n helper method implement locatization language changed apply i n lbl user name set text i n get string label user name lbl password set text i n get string label password jb set text i n get string btn ok end modification i n
67	Authenticate (25).java	authenticate	authentication pop up extends j dialog boolean user canceled false string username string password string title swing icon icon j label title label new j label database login j panel j panel outer new j panel new border layout j panel j panel user new j panel new border layout j panel j panel pass new j panel new border layout j panel j panel inner new j panel new border layout j button j button ok new j button ok j button j button cancel new j button cancel j menu text field j text field new j menu text field j password field j password field new j password field j panel buttons panel new j panel new flow layout flow layout right authentication pop up string title authentication pop up string title string username authentication pop up string title icon icon authentication pop up string title string username icon icon string get username string get password char get password as char array j button ok action performed action event e j button cancel action performed action event e init throws exception boolean user canceled set user canceled boolean user canceled main string args new authentication pop up tata null
68	Authenticate (26).java	authenticate	method summary sso token create sso token javax servlet http http servlet request request sso token create sso token java security principal user java lang string password sso token create sso token java lang string token id sso token create sso token java lang string token id java lang string client ip destroy token sso token token destroy token sso token destroyer sso token destroyed sso token manager get instance java util set get valid sessions sso token requester java lang string server boolean valid token sso token token refresh session sso token token validate token sso token token methods inherited java lang object equals get class hash code notify notify all string wait wait wait field detail debug debug debug method detail get instance sso token manager get instance create sso token sso token create sso token javax servlet http http servlet request request create sso token sso token create sso token java security principal user create sso token sso token create sso token java lang string token id create sso token sso token create sso token java lang string token id valid token boolean valid token sso token token validate token validate token sso token token destroy token destroy token sso token token refresh session refresh session sso token token destroy token destroy token sso token destroyer get valid sessions java util set get valid sessions sso token requester
69	Authenticate (27).java	authenticate	authentication implemented appliations wanting provide custom authentication connectors authentication the key use storing authenticated user token string http session token key http session token key generic possitive negative authentication authenticate string username char password throws authentication exception generic possitive negativae authentication with method request reponse object used set specific request information authentication sso token key the token key could added session user cookie applications access validating user authenticate string username char password http servlet request request http servlet response response throws authentication exception validates existing authentication sso the implementation check session user cookies existing token verify token valid sso http servlet request request http servlet response response throws authentication exception management implemented appliations wanting provide identity management capabilities management adds user identify management server add user string username char password throws invalid user exception removes user identity management server remove user string username throws invalid user exception changes password user change password string username char password throws invalid user exception adds user group add to group string username string group throws invalid user exception adds user role add to role string username string role throws invalid user exception removes user group remove from group string username string group throws invalid user exception removes user role remove from role string username string group throws invalid user exception
70	Authenticate (28).java	authenticate	create web source main string args throws exception xml version encoding utf search config product version xmlns search http xmlns oracle com search search sources search web source search name web search name search starting urls search starting url search url web source url search url search starting url search starting urls search web source search sources search config xml version encoding utf search config product version xmlns search http xmlns oracle com search search source groups search source group search name web search name search assigned sources search assigned source web search assigned source search assigned sources search source group search source groups search config xml version encoding utf search config product version xmlns search http xmlns oracle com search search schedules search schedule search name schedule search name search crawling mode accept all search crawling mode search recrawl policy process changed search recrawl policy search frequency search manual search frequency search assigned sources search assigned source web search assigned source search assigned sources search schedule search schedules search config initializes returns stateless admin web service client admin port type get stateless web service client
71	Authenticate (29).java	authenticate	this filter needs configured chain executes authentication validation filters web advisor login filter extends abstract configuration filter url send sso request string webadvisor ssourl url send sso token string webadvisor login url clear pass url string clear pass url this pattern request url used detect user requested web advisor login string login pattern this pattern request url used detect user requested web advisor logout string logout pattern uri redirect login requested string login uri uri redirect web advisor login string main menu uri list browser headers forward web advisor login form list string browser headers to forward list headers coming back web advisor login form send back browser list string web advisor headers to forward destroy init filter config filter config throws servlet exception list string parse header list string headers this standard web filter entry point filter servlet request servlet request servlet response servlet response filter chain filter chain throws io exception servlet exception protected submit login http servlet request request http servlet response response string login url throws io exception boolean follow redirects get get follow redirects log debug about execute http get follow redirects follow redirects string get web advisor login url string sso token string get sso token string username string password protected attribute principal retrieve principal from session or request servlet request servlet request protected string retrieve password from response string proxy ticket
72	Authenticate (3).java	authenticate	standard authentication schemes supported http client auth policy auth policy the ntlm scheme proprietary microsoft windows authentication protocol considered secure among currently supported authentication schemes string ntlm ntlm digest authentication scheme defined rfc string digest digest basic authentication scheme defined rfc considered inherently insecure widely supported string basic basic spnego kerberos authentication scheme string spnego negotiate
73	Authenticate (30).java	authenticate	sso token manager sso token manager real provider implements sso provider consistency methods grappa sso provider used default providerimplclass property present string grappa provider package com sun identity authentication internal sso provider grappa provider null dpro sso provider sso provider pro provider null debug used sso provider implementations debug debug debug get instance iums constants ums debug singleton instance sso token manager sso token manager instance null returns singleton instance code sso token manager code unable get singleton code sso token manager code instance sso token manager get instance throws sso exception we use checked locking pattern rarely entered block push synchronization inside this first check instance null return instance since singleton constructor suppressed this constructor try find provider jar files load find provider mainclass instantiate store provider providers configured using code providerimplclass code java property this property must set complete absolute package name main provider the main must implement com iplanet sso sso provider must arg default constructor sso token manager throws sso exception throwable pro exception null obtain grappa provider try catch throwable e obtain dpro provide try catch throwable e pro provider null grappa provider null get provider based sso token provided protected sso provider get provider sso token token token null string package name token get class get name package name starts with grappa provider package return pro provider creates single sign token code http servlet request code the code http servlet request code object contains session single sign token cannot created unsupported operation sso token create sso token pro provider null else creates single sign token authenticating principal given password this method creating single sign token used command line applications forbidden use single sign token context e g policy federation etc a token created method valid within context calling application once process exits token destroyed if token created using constructor only methods single sign token supported pre get auth type get host name get ip address set property string name string value get property string name valid validate pre principal representing user service the password supplied principal single sign token cannot created unsupported operation authentication mechanism instead more information use authentication programming interfaces well code samples obtained authentication service chapter open sso developer guide sso token create sso token principal user string password pro provider null else creates single sign token single sign token id note if want client ip address validation single sign token use code creat sso token string string code or code create sso token http servlet request code token id single sign token single sign token cannot created sso token create sso token string token id pro provider null else creates single sign token single sign token id token id single sign token client ip address this must ip address client user accessing application single sign token cannot created sso token create sso token string token id string client ip pro provider null else returns true single sign token valid the single sign token object validated boolean valid token sso token token try catch sso exception ssoe returns true single sign token valid
74	Authenticate (31).java	authenticate	namespace sso base web service namespace http tempuri org web service binding conforms to wsi profiles basic profile system component model toolbox item false authenticator system web services web service user id authenticator user id web method bool authenticate user password web method data table get app access details web method authenticate client url client url client home page collapse copy code namespace sso test client app partial client main page system web ui page struser protected page load object sender event args e namespace sso base partial main app page system web ui page protected page load object sender event args e
75	Authenticate (32).java	authenticate	main main string args todo code application logic ad authenticator authenticator new ad authenticator map user map null try user map authenticator authenticate udayaprasad vakalapu password catch exception x system println x get message user map null system println user authenticated successfully system println generating token authenticated user user map get given name system println token generated authenticator generate token else system println user authentication failed incorrect username password view plaincopy clipboardprint note text content code blocks automatically word wrapped ad authenticator java ad authenticator string domain string ldap host string search base ad authenticator domain companyname ldap host ldap ipaddress search base dc bajajallianz dc ad authenticator string domain string host string dn domain domain ldap host host search base dn map authenticate string user string pass string returned atts sn given name mail string search filter object class user am account name user create search controls search controls search ctls new search controls search ctls set returning attributes returned atts specify search scope search ctls set search scope search controls subtree scope hashtable env new hashtable env put context initial context factory com sun jndi ldap ldap ctx factory env put context provider url ldap host env put context security authentication simple env put context security principal user domain env put context security credentials pass ldap context ctx gc null try ctx gc new initial ldap context env null search objects gc using filters naming enumeration answer ctx gc search search base search filter search ctls answer more elements search result sr search result answer next attributes attrs sr get attributes map amap null attrs null amap new hash map naming enumeration ne attrs get all ne more attribute attr attribute ne next amap put attr get id attr get system println attr get id attr get id system println attr get attr get ne close return amap catch naming exception ex system println ex get message return null string generate token return uuid random uuid string
76	Authenticate (33).java	authenticate	token string generate digest string username string ip address string date now throws exception transition page login extends http servlet
77	Authenticate (34).java	authenticate	authenticate extends open stack request access authentication authentication authenticate authentication authentication method http method post path tokens json authentication header accept application json return type access authenticate tenant id string tenant id authentication set tenant id tenant id return authenticate tenant name string tenant name authentication set tenant name tenant name return builder authenticate username password string username string password authenticate token string token authenticate access key string access key string secret key
78	Authenticate (35).java	authenticate	authenticate java created aug pm package qedit helpers authenticate extends javax swing j dialog a return status code returned cancel button pressed ret cancel a return status code returned ok button pressed ret ok report if frame login login task login get login task authenticate report if report if java awt frame parent boolean modal creates new form authenticate authenticate java awt frame parent boolean modal get return status this method called within constructor initialize form warning do not modify code the content method always regenerated form editor editor fold defaultstate collapsed desc generated code gen begin init components init components editor fold gen end init components ok button action performed java awt event action event evt gen first event ok button action performed gen last event ok button action performed cancel button action performed java awt event action event evt gen first event cancel button action performed gen last event cancel button action performed closes dialog close dialog java awt event window event evt gen first event close dialog gen last event close dialog j button action performed java awt event action event evt gen first event j button action performed gen last event j button action performed close ret status main string args variables declaration modify gen begin variables javax swing j button cancel button javax swing j button j button javax swing j label j label javax swing j label j label javax swing j label j label javax swing j button ok button javax swing j password field password field javax swing j text field username field end variables declaration gen end variables return status ret cancel
79	Authenticate (36).java	authenticate	ublic admin token action implements privileged action sso token manager token manager sso token app sso token sso token internal app sso token admin token action instance boolean auth initialized debug debug debug get instance security string admin token provider com sun identity security admin token string app username com sun identity agents app username string app secret com iplanet service secret string app password com iplanet service password string amadmin mode com sun identity security amadmin returns cached instance code admin token action code return instance code admin token action code admin token action get instance instance null instance new admin token action return instance default constructor admin token action super token manager null try token manager sso token manager get instance catch sso exception ssoe debug error admin token action init unable get sso token manager ssoe informs admin token action authentication initialized this start using authentication service obtain sso token admin users authentication initialized auth initialized true generate d pro sso token app sso token get sso token debug message enabled debug message admin token action authentication init called app sso token name string app sso token null null app sso token get class get name clear internal app sso token internal app sso token null resets cached sso token reset app sso token internal app sso token null non javadoc see java security privileged action run object run check valid cached sso token app sso token null token manager valid token app sso token return app sso token check internal app sso token present internal app sso token null token manager valid token internal app sso token return internal app sso token try getting token serverconfig xml sso token answer get sso token answer null system properties server mode auth initialized app sso token answer return answer else debug message enabled debug message admin token action run unable get sso token serverconfig xml check configured application token provider am config properties string app token provider name system properties get admin token provider app token provider name null try app sso token provider app sso token provider app sso token provider class name app token provider name new instance answer app sso token provider get app sso token catch throwable ce debug warning enabled debug warning admin token action exception else string app user name system properties get app username string tmp system properties get app secret string passwd system properties get app password string app password null passwd null passwd length app password passwd else tmp null tmp length try app password crypt decode tmp catch throwable debug message enabled app user name null app user name length app password null app password length debug message admin token action app user name password empty else admin token action debug message enabled debug message app user name app user name system app token provider token prod new system app token provider app user name app password answer token prod get app sso token if sso token null am would bootstrap fatal error answer null debug error admin token action
80	Authenticate (37).java	authenticate	authenticate protected java lang string session key hash protected java lang string encrypted password authenticate authenticate java lang string session key hash java lang string encrypted password java lang string get session key hash set session key hash java lang string session key hash java lang string get encrypted password set encrypted password java lang string encrypted password
81	Authenticate (38).java	authenticate	authentification manager reads files containing protected resources associates bindings uri auth files authentification manager extends object implements configurable protected security manager sm protected wolf server ws protected config manager configuration authentification manager wolf server ws security manager sm parses protected file associates bindings ur is auth files protected synchronized read protected resources returns name realm specified request belongs null request known authentification manager string auth required string request checks wether credentials http header allow user access uri boolean auth correct string request http header header first check request meaningfull get authentification entry request tmp auth shouldnt null resource manager calls procedure first checks auth required ok got auth entry first check username password sufficient else check user belongs group knows correct group password returns authentification manager string string write log file protected write log string msg required interface configurable parses protected file appropriate configuration change code
82	Authenticate (39).java	authenticate	namespace free switch event socket commands summary authentication command summary authenticate i command summary initializes new instance see cref authenticate summary param name password password configured cdata freeswitch conf autoload configs eventsocket conf xml param authenticate password summary gets sets password used authentication summary password get set region i command members summary parses reply sent free switch command summary param name msg param returns returns i command reply parse reply parsed message msg summary generate sent free switch summary returns string free switch interpret command returns to command string endregion summary returns see cref t system string represents current see cref t system object summary returns a see cref t system string represents current see cref t system object returns to string
83	Authenticate (4).java	authenticate	namespace hap web partial kerberos system web ui page protected page load object sender event args e
84	Authenticate (40).java	authenticate	package org keel services authentication kerb created jun kerb authentication manager extends abstract authentication manager see org keel services authentication authentication manager login login user environment ue throws login exception protected subject add keel credentials subject subject non javadoc see org keel services authentication abstract authentication manager get default login module name protected string get default login module name see org apache avalon framework configuration configurable configure org apache avalon framework configuration configuration configure configuration cfg
85	Authenticate (41).java	authenticate	package sun security krb this encapsulates concept kerberos service credential that includes kerberos ticket associated session key credentials
86	Authenticate (42).java	authenticate	this main authentication servlet silent kerberos tickets used get user credentials it implements whole authentication process user authenticated using kerberos ticket obtained silently browser connection this ticket collected included authentication credentials starts global authentication process user p it invokes root authentication process garantee user authenticated backend repositories it supports saml forms based p if overall process result unauthorized error message sent back user browser p it also handles crawling forms based authentication set kerberos extends http servlet logger logger logger null cookie vars string auth cookie domain null string auth cookie path null string auth cookie name null auth max age string referer cookie name null user session vars session timer session timer max session age session timeout session cleanup boolean session enabled false non krb auth n var string authentication process cls name null kerberos subject map map string subject krb subjects string gsa valve config path null valve configuration valve conf krb vars boolean krb usr pwd crawler false boolean krb additional auth n false string krb login url null string krb usr pwd crawler url null string login url null boolean kerberos false boolean negotiate false var tells default credential id kerberos string krb id krb string gsa crawler user gsa crawler string gsa crawling content enterprise string krb cookie name gsa krb auth encoding string encoder utf saml boolean saml false string referer saml null string relay state null string saml request null init method init servlet config config throws servlet exception servlet get processes get request calls post get http servlet request request servlet post processes post request controls overall kerberos silent authentication process it supports security framework saml forms based p you find information security framework kerberos guide scenarios implemented post http servlet request request sets crawler credentials recovered crawling process set crawler credentials http servlet request request it invokes kerberos authentication validate authentication process krb authentication http servlet request request it invokes additional non kerberos authentication process non krb authentication http servlet request request setting authentication cookie user session boolean setting session user session user session cookie gsa auth cookie sets kerberos non kerberos authentication cookies setting session cookies vector cookie krb cookies gets cookie request cookie get cookie http servlet request request string cookie name add new cookie response add krb cookie http servlet response response cookie krb cookie adds new kerberos subject vector add krb subject string key subject sub gets kerberos subject vector subject get krb subject string key deletes kerberos subject boolean delete krb subject string key looks kerberos credentials credentials boolean look for krb creds credentials creds creates credentials managing authentication create creds double auth n http servlet request request gets principal subject string get principal from subject subject subject sets valve configuration parameters set valve params http servlet request request reads valve configuration path string read valve config path creates referer cookie create referer cookie cookie gsa referer cookie redirects user back client url checks saml authentication process redirecting saml http servlet response response cookie cookies constructs saml url kerberos authentication string contruct krb login url checks kerberos process
87	Authenticate (43).java	authenticate	builds cifs connections cifs connection builder implements overthere connection builder name protocol handled connection builder e cifs string cifs protocol cifs name link connection options connection option used specify link cifs connection type cifs connection type use string connection type connection type default port code code used link connection type cifs connection type link link cifs connection type telnet telnet default telnet port default port code code used link winrm enable https set tt false tt default winrm http port default port code code used link winrm enable https set tt true tt default winrm https port name link connection options connection option used specify cifs port connect string cifs port cifs port default value code code link connection options connection option used specify cifs port connect default cifs port name link connection options connection option used specify path share mappings use cifs specified tt map lt string string gt tt e g c ibm web sphere web sphere if path explicitly mapped share administrative share used string path share mappings path share mappings default value empty map link connection options connection option used specify path share mappings use cifs map string string path share mappings default immutable map name link connection options connection option used specify whether use https win rm string winrm enable https winrm enable https default value code false code link connection options connection option used specify whether use https win rm boolean default winrm enable https false name link connection options connection option used specify context uri used win rm string winrm context winrm context default value code wsman code link connection options connection option used specify context uri used win rm string default winrm context wsman name link connection options connection option used specify win rm envelop size bytes use string winrm envelop size winrm envelop size default value code code link connection options connection option used specify win rm envelop size bytes use default winrm envelop size name link connection options connection option used specify link winrm https certificate trust strategy win rm https connections string winrm https certificate trust strategy winrm https certificate trust strategy default value link winrm https certificate trust strategy strict link connection options connection option used specify link winrm https certificate trust strategy win rm https connections winrm https certificate trust strategy default winrm https certificate trust strategy strict name link connection options connection option used specify link winrm https hostname verification strategy win rm https connections string winrm https hostname verification strategy winrm https hostname verification strategy default value link winrm https hostname verification strategy browser compatible link connection options connection option used specify link winrm https hostname verification strategy win rm https connections winrm https hostname verification strategy default winrm https hostname verification strategy browser compatible name link connection options connection option used specify whether enable debug output kerberos authentication string winrm kerberos debug winrm kerberos debug default value code false code link connection options connection option used specify whether enable debug output kerberos authentication boolean default winrm kerberos debug false name link connection options connection option used
88	Authenticate (44).java	authenticate	kerberos authentication scheme kerberos scheme extends ggs scheme base string kerberos oid kerberos scheme boolean strip port kerberos scheme string get scheme name produces kerberos authorization header based token created process challenge generated due authentication failure header authenticate protected byte generate token byte input string auth server throws gss exception there valid parameters kerberos authentication method always returns code null code string get parameter string name the concept authentication realm supported negotiate authentication scheme always returns code null code string get realm returns tt true tt kerberos authentication scheme connection based boolean connection based package org apache http impl auth kerberos authentication scheme kerberos scheme extends ggs scheme base string kerberos oid kerberos scheme boolean strip port kerberos scheme string get scheme name produces kerberos authorization header based token created process challenge generated due authentication failure header authenticate protected byte generate token byte input string auth server throws gss exception there valid parameters kerberos authentication method always returns code null code string get parameter string name the concept authentication realm supported negotiate authentication scheme always returns code null code string get realm returns tt true tt kerberos authentication scheme connection based boolean connection based
89	Authenticate (45).java	authenticate	implements authentication service bean created container type stateless view type authentication service bean extends service bean implements authentication service serial version uid l authentication logic authentication logic new authentication logic log log log factory get log authentication service bean subject authenticate throws authentication exception subject authenticate ntlm password authentication authentication throws authentication exception subject authenticate byte token throws authentication exception subject authenticate string name string password throws authentication exception actor get actor subject subject throws authentication exception
90	Authenticate (46).java	authenticate	hadoop thrift auth bridge client create client client create client with conf string auth type server create server string keytab file string principal conf client kerberos principal name digest md delegation token based authentication null org apache hadoop security token server
91	Authenticate (47).java	authenticate	testing programatic kerberos authentication java app main string args throws exception
92	Authenticate (48).java	authenticate	an client datanode protocol block recovery client datanode protocol extends versioned protocol log log log factory get log client datanode protocol added get block info never return null always return newly generated access token version id l start generation stamp recovery specified block regardless whether new generation stamp returned newly generated access token returned part return value located block recover block block block boolean keep length returns block object contains specified block object specified datanode block get block info block block throws io exception retrieves path names block file metadata file stored local file system in order method work one following satisfied ul li the client user must configured datanode able use method li li when security enabled kerberos authentication must used connect datanode li ul specified block local datanode block access token error block local path info get block local path info block block
93	Authenticate (49).java	authenticate	authenticate user inc authenticate user extends authenticate base var package and class name authenticate user function authenticate user lp username pw password pages array debug function connect to db db eis configg dbug dbug function authenticate application name thepersonid
94	Authenticate (5).java	authenticate	the tt auth by signature tt challenge response authentication message digest auth by signature extends auth string defaultdigitalsignaturealgorithm dsa string signature algorithm defaultdigitalsignaturealgorithm signature signature null private key key null public key key null protected auth by signature protected auth by signature string digest name protected auth by signature string digest name string signature name protected auth by signature string digest name string signature name protected auth by signature string digest name private key key protected auth by signature private key key public key key byte calculate response turn challenge challenge private key get private key public key get public key string get signature algorithm protected byte hash turn challenge challenge protected set private key private key key protected set public key public key key protected set signature algorithm string name protected byte sign turn challenge challenge boolean verify turn challenge challenge byte signature boolean verify turn challenge challenge byte sequence signature the tt auth by digest tt challenge response authentication message digest auth by digest extends auth shared secret secret null protected auth by digest auth by digest shared secret secret protected auth by digest string name auth by digest string name shared secret secret byte calculate response turn challenge challenge shared secret get secret protected byte hash turn challenge challenge protected set secret shared secret secret boolean verify turn challenge challenge boolean verify turn challenge challenge byte sequence response import java io input stream import java io file input stream import java io file output stream import java io object input stream import java io object output stream import java io file not found exception import java security private key import java security public key import java security key pair generator import java security key pair import java security key management exception import java security no such algorithm exception import com ibm aglets security randoms import com ibm awb misc resource import com ibm awb misc file utils the tt authentication tt authentication protocol authentication boolean authenticated myself false boolean authenticated opponent false turn auth no turns socket socket null inet address local addr null inet address remote addr null server identifier server identifier null input stream input stream null data input data input null output stream output stream null shared secrets secrets null the key pair generator algorithm string keypairgeneratoralgorithm dsa strength key modulus length keystrength length seed seedlength a key pair generator key pair generator key pair gen null private public key private key key null public key key null public key key opponent null default authentication manner default auth manner default authentication manner setup resource res resource get resource for atp string manner res get string atp default auth manner default auth manner auth packet auth manner manner default authentication manner manner default auth manner manner default authentication manner step not authenticated step start step first turn step second turn step end step step not authenticated status normal status authentication failed status illegal step status unknown domain status unknown manner status inconsistent manner status error status status normal shared secret selected secret null string selected domainname null
