	file	label	text
38	Pooling (5).java	pooling	slee container implements component container boolean security enabled false for unit testing removed later string jndi name container string jvm env java standard enc name jndi string comp env java comp env root context slee string ctx slee slee the lifecycle state slee slee state slee state the usage parameter set ivelin obsolete usage params stored sbbdescriptorimpl usage parameters indexed service id sbb id these stored service hash map usage parameters usage mbean one per usage parameter set indexed using key usage parameters set hash map usage m beans the key sbb id value object pooling hash map sbb pooling generic object pool config pool config an resource adaptor retrieve event type id event lookup event lookup hash map event type id to descriptor hash map event key to event type id map a vector containing event types known slee hash map event type i ds activity context factory impl activity context factory an abstraction used resource adaptors post events slee event queue slee internal endpoint slee endpoint actually posts events sb bs this made facility registered jmx jndi independently controlled event router router deployment manager deployment manager service activity context interface factory impl service activity context interface factory null activity context interface factory impl null activity context interface factory timer facility impl timer facility profile facility impl profile facility a set event type ids mapped event descriptors hash map event type id to event key map logger logger logger get logger slee container activity context naming facility impl activity context naming facility harmi server impl rmi server sbb entity factory sbb entity factory resource container maps resource adaptor type ids installed resource adaptor types hash map resource adaptor types maps resource adaptor id installed resource adaptor hash map installed resource adaptors maps link resource adaptor entity name hash map resource adaptor entity links maps name resource adaptor entity this persistent inside slee if slee shutdown restarted ra entities restored previous operational state hash map resource adaptor entities resource adaptor context bootstrap context maps resource adaptor type id proper activity context interface factory hash map activity context interface factories null activity factory impl null activity factory profile table activity context interface factory impl profile table activity context interface factory transaction id access transaction id access m bean server mbean server service management m bean service management m bean this timer runs task allows graceful service deactivation allows sbbenitities finish processing removing trees timer sbb entity remover timer null maps service id removal task needed uninstall service since task shouldnt execute map sevrice ids to removal tasks new sync map new hash map class loader loader establish location mobicents sar init deploy path deployment cache manager get deployment cache manager throws system exception deployment cache manager cm deployment cache manager slee container get transaction manager get deferred data deployment cache cm null cm new deployment cache manager slee container get transaction manager put deferred data deployment cache cm cm load from cache return cm deployment cache manager deployment cache manager slee container slee container slee transaction manager slee transaction manager location mobicents sar
39	Pooling (6).java	pooling	forget worker worker engine worker retain count prepare count
40	Pooling (7).java	pooling	created todo to change template generated file go window preferences java code style code templates package org sparrowcontainer jdbc import java io input stream import org apache commons digester digester import org sparrowcontainer core logging logger author leo todo to change template generated type comment go window preferences java code style code templates jdbc configurator implements connection pool constant config connection pool string file src try logger log debug jdbc configurator init connection pool class loader loader class loader get system class loader input stream loader get resource as stream file src null return config connection pool catch exception e config connection pool input stream try digester digester new digester digester set validating false digester add object create tag sparrow jdbc connection manager digester add object create tag sparrow jdbc tag connection pool connection pool digester add call method tag sparrow jdbc tag connection pool attr name set pool name new class java lang string digester add call param tag sparrow jdbc tag connection pool attr name digester add call method tag sparrow jdbc tag connection pool set pool name digester add call method tag sparrow jdbc tag connection pool attr type set pool type new class java lang string digester add call method tag sparrow jdbc tag connection pool set pool type digester add call param tag sparrow jdbc tag connection pool attr type digester add call method tag sparrow jdbc tag connection pool attr auto commit set auto commit new class java lang string digester add call method tag sparrow jdbc tag connection pool set auto commit digester add call param tag sparrow jdbc tag connection pool attr auto commit digester add call method tag sparrow jdbc tag connection pool tag jdbc driver set jdbc driver new class java lang string digester add call method tag sparrow jdbc tag connection pool tag db url set db url new class java lang string digester add call method tag sparrow jdbc tag connection pool tag db login set db login new class java lang string digester add call method tag sparrow jdbc tag connection pool tag db pwd set db pwd new class java lang string digester add call method tag sparrow jdbc tag connection pool tag max size set max size new class java lang integer digester add call method tag sparrow jdbc tag connection pool tag min size set min size new class java lang integer digester add call method tag sparrow jdbc tag connection pool tag blocking waitout set blocking timeout new class java lang long digester add call method tag sparrow jdbc tag connection pool tag transaction isolation set isolation level new class java lang integer digester add call method tag sparrow jdbc tag connection pool tag check sql set check sql new class java lang string digester add set next tag sparrow jdbc tag connection pool set db config digester parse connection manager init connection pool catch exception e e print stack trace logger log error jdbc configurator e get message finally try close catch exception e created todo to change template generated file go window preferences
41	Pooling (8).java	pooling	concurrent query with thread pooling extends concurrent query mport org apache log j logger ublic concurrent query interface concurrent query with thread pooling extends concurrent query logger logger logger get logger concurrent query with thread pooling executor service executor protected concurrent query with thread pooling concurrent query with thread pooling max concurrent string jdbc url string jdbc user string jdbc passwd throws sql exception super max concurrent jdbc url jdbc user jdbc passwd executor executors new fixed thread pool get max concurrent queries shutdown executor shutdown try executor await termination time unit milliseconds catch interrupted exception e query runner thread pool as runnable implements runnable query runner interface enum concurrent query type concurrent query with callable thread pooling extends concurrent query with thread pooling
42	Pooling (9).java	pooling	connection pool poolsize array list db connection connection pool new array list db connection hash map thread db connection thread connections new hash map thread db connection create new connection pool since connection pool set size connection pool param poolsize new size pool since set poolsize poolsize get size connection pool return size connection pool since get poolsize check connection pool initialized return boolean true initialized false since this designed database connection pooling by storing connections along thread assigned thread aware operations performed safely securely efficiently connection pool poolsize array list db connection connection pool new array list db connection hash map thread db connection thread connections new hash map thread db connection create new connection pool since connection pool set size connection pool param poolsize new size pool since set poolsize poolsize get size connection pool return size connection pool since get poolsize check connection result type result type execute query read query query db result set handler handler throws database exception reserves database connection particular thread instructions executed provided link db connection user instance p this typically used ensure series operations done connection even though database pool used background example pre person person insert store data new insert datasource person fields person select get last id new select datasource person field last insert id db query manager manager new db query manager datasource id integer manager reserve connection new db connection user integer use connection db connection connection manager execute update store data return new integer manager execute get first int get last id value pre param user instance code db connection user code contains logic executed return return value code use connection code method provided code db connection user code instance exception database exception errors occurs reservation connection thread exception inner class exception errors occurs inside code db connection user code see db connection user use connection db connection since result type result type reserve connection db connection user user throws inner class exception database exception ensures instructions executed provided link db transaction user instance executed inside transaction committed afterwards this mean new transaction always created if transaction already active simply used the commit also take place new transaction actually started otherwise initialized return boolean true initialized false since boolean initialized fill pool connections prepare pool filling connections provided datasource param datasource link datasource fill pool connections exception database exception error occured preparation pool since prepare pool datasource datasource throws database exception cleans connections reserved datasource exception database exception error occured clearing pool since cleanup throws database exception remembers connection reserved particular thread this makes sequential operations within transaction thread executed connection otherwise transaction deadlocks might appear param thread link thread connection registered param connection link db connection registered thread since register thread connection thread thread db connection connection removes dedication connection specific thread param thread link thread whose link db connection unregistered since unregister thread connection thread thread check connection reserved specific thread param thread link thread check reserved connection return true passed thread connection false since boolean thread connection thread thread recreate connection param connection link db
43	Pooling .java	pooling	imports system imports system threading public class example public shared sub main end sub this thread procedure performs task shared sub thread proc state info as object imports system threading public class example public shared sub main end sub this thread procedure performs task shared sub thread proc state info as object end sub end class c using system using system threading example main this thread procedure performs task thread proc object state info imports system imports system threading task info holds state information task executed thread pool thread public class task info state information task these members implemented read properties read write properties validation required public boilerplate as string public value as integer public constructor provides easy way supply information needed task public sub new text as string number as integer end sub end class public class example public shared sub main end sub the thread procedure performs independent task case formatting printing simple report shared sub thread proc state info as object end sub end class c using system using system threading task info holds state information task executed thread pool thread task info state information task these members implemented read properties read write properties validation required boilerplate value public constructor provides easy way supply information needed task task info text number example main the thread procedure performs independent task case formatting printing simple report thread proc object state info mports system imports system threading task info contains data passed callback method public class task info handle as registered wait handle nothing other info as string default end class public class example public shared sub main end sub the callback method executes registered wait times wait handle case auto reset event signaled wait proc unregisters wait handle first time event signaled public shared sub wait proc state as object timed out as boolean end sub end class c using system using system threading task info contains data passed callback method task info registered wait handle handle null other info default example main args the callback method executes registered wait times wait handle case auto reset event signaled wait proc unregisters wait handle first time event signaled wait proc object state bool timed out end sub end class c using system using system threading example main this thread procedure performs task thread proc object state info imports system imports system threading task info holds state information task executed thread pool thread public class task info state information task these members implemented read properties read write properties validation required public boilerplate as string public value as integer public constructor provides easy way supply information needed task public sub new text as string number as integer end sub end class public class example public shared sub main end sub the thread procedure performs independent task case formatting printing simple report shared sub thread proc state info as object end sub end class c using system using system threading task info holds state information task executed thread pool thread task info state information task these members implemented read properties read write properties validation required
44	Scheduler  (10).java	scheduler	my grid ui manager extends ourgrid unicast remote object implements ui manager logger log j object store log events transient org apache log j logger log org apache log j logger eb scheduling heuristic get heuristic package org ourgrid mygrid scheduler the code scheduler code remote object responsible receiving rmi calls translating calls code eb scheduler facade code scheduler impl extends ourgrid unicast remote object implements scheduler serial version uid l the code eb scheduler facade code eb scheduler facade eb scheduler facade protected scheduler impl eb scheduler facade eb scheduler facade throws remote exception scheduler impl eb scheduler facade eb scheduler facade mg secure client socket factory secure client socket factory collection job entry job list job manager listener remote new listener throws remote exception wait for job job id throws job not found exception remote exception cancel job job id throws job not found exception job could not be cancelled exception remote exception add job job spec job spec throws remote exception clean finished jobs throws remote exception remove job job id throws job cannot be removed exception remote exception collection grid manager entry get gum entries grid manager listener remote new listener throws remote exception collection gum spec get gum specs throws remote exception remove job manager listener job manager listener remote listener throws remote exception remove grid manager listener grid manager listener remote listener throws remote exception protected eb replica executor facade get replica executor facade protected boolean schedule eb scheduling heuristic scheduling heuristic start processing put event action event event job manager get job manager grid manager get grid manager serial version uid l ui manager unique instance gump manager gump manager scheduler scheduler notifiable peer state notifiable my grid failure detector failure detector eb scheduler facade eb scheduler facade eb replica executor facade eb replica executor facade my grid ui manager throws remote exception synchronized reset synchronized ui manager get instance throws remote exception init rmi registry start my grid service throws not executing in home machine my grid is already running exception load default gdf start failure detector stop my grid service boolean wait boolean call exit throws my grid is not running exception stop my grid service boolean call exit throws my grid is not running exception call exit shutdown boolean wait boolean my grid running find exported objects throws malformed url exception remote exception not bound exception boolean executing in home machine collection lt job entry gt get jobs job manager listener remote new listener throws remote exception cancel job job id throws job not found exception remote exception job could not be cancelled exception wait for job job id throws remote exception job not found exception add job job spec new job throws remote exception clean finished jobs throws remote exception remove job job id throws remote exception job cannot be removed exception collection lt peer entry gt get peer entries grid manager listener remote new listener throws remote exception set peers collection lt peer spec gt peer specs throws remote exception update failure detector collection lt peer spec gt gu mp
45	Scheduler  (2).java	scheduler	ifndef libxorp task hh define libxorp task hh map debug round robin hh callback hh task list task node xorp task typedef xorp callback ref ptr oneoff task callback typedef xorp callback bool ref ptr repeated task callback typedef xorp callback xorp task ref ptr basic task callback task node round robin obj base xorp task task list inline task methods inline xorp task xorp task task list task list basic task callback cb task node add ref inline xorp task xorp task xorp task xorp task task node add ref inline xorp task xorp task task node release ref inline xorp task xorp task task node task node task node add ref inline xorp task xorp task operator xorp task task node add ref task node release ref inline xorp task schedule priority weight inline xorp task reschedule endif libxorp task hh
46	Scheduler  (3).java	scheduler	timer implements java io serializable scheduler sched integer handle boolean running array list tasks timed task implements java io serializable the constructor loads timer scheduler yet start running it start automatically task loaded stop similarly tasks run currently running scheduler started automatically naturally task object must implement slice method lt gt note lt gt task delay full interval first execution if ititial execution required must done manually proxy enabled indicates run indefinitely removed synchronized load object task long interval integer count timer scheduler sched this method loads task timed execution if timer object currently running scheduler started automatically naturally task object must implement slice method lt gt note lt gt task delay full interval first execution if ititial execution required must done manually proxy enabled indicates run indefinitely removed the timer task implementation invoked scheduler this method scan scheduled tasks timeout indicating readiness execution additionally decrement task count applicable remove task count reaches zero when task list becomes empty suspend scheduled task new task loaded if several tasks eligible execution given slice one eligible task run improve scheduler responsiveness if execution task slice results exception task automatically dropped queue slice scheduler implements serializable string transient thread thread sync flags soon flags wake flags object list new object read object object input stream runnable kernel new runnable nothing performed constructor since tasks scheduled execution loaded scheduler this method start suspend scheduler the scheduler started automatically first task flagged execution the method idempotent therefore enabling already enabled scheduler cause effect disabling currently disabled scheduler operation logical reasons e already stopped started tasks running synchronized boolean set enabled boolean enabled
47	Scheduler  (4).java	scheduler	save current priority someone pre empted kx queue ready thread in pkthread thread ifdef config smp else endif this routine scans appropriate ready thread select given priority given cpu forceinline pkthread ki select ready thread in kpriority priority quickie this routine computes new priority thread it valid threads priorities dynamic priority range schar forceinline ki compute new priority in pkthread thread prkthread forceinline ke get current thread void uchar forceinline ke get previous mode void includes ntoskrnl define ndebug debug globals ulong ki idle summary ulong ki idle smt summary functions void fastcall ki queue ready thread in pkthread thread void ntapi ki deferred ready thread in pkthread thread void ki insert into thread list kpriority priority void ki remove from thread list pkthread thread pkthread ki scan thread list kpriority priority boolean stdcall ki dispatch thread no lock ulong new thread status void stdcall ki dispatch thread ulong new thread status pkthread fastcall ki select next thread in pkprcb prcb ntstatus fastcall ki swap thread in pkthread current thread ifdef new scheduler endif ifdef new scheduler else endif ifdef new scheduler endif void ntapi ki ready thread in pkthread thread ifdef new scheduler else endif void ntapi ki adjust quantum thread in pkthread thread ifdef new scheduler else endif void fastcall ki set priority thread in pkthread thread ifdef new scheduler else endif ifndef new scheduler else endif ifdef new scheduler else endif kaffinity fastcall ki set affinity thread in pkthread thread ntstatus ntapi nt yield execution void ifdef new scheduler else endif
48	Scheduler (2).java	scheduler	string type constraint constraint string preference org omg cos trading policy policies specified props desired props vector sources match card match count vector results num processed thread priority num dynamic threads num proxy threads message queue proxy queue message queue dynamic queue dyn eval responsible evaluating offers dynamic properties protected dyn eval extends thread message queue queue constraint constraint specified props desired props offer listener listener dyn eval message queue queue constraint constraint specified props desired props offer listener listener queue queue constraint constraint desired props desired props listener listener we remove offers queue evaluate constraint queue deactivated run source adapter source source source adapter queue dequeue null constraint evaluate source listener source notify source proxy eval responsible evaluating proxy offers protected proxy eval extends thread message queue queue string type constraint constraint string preference org omg cos trading policy policies specified props desired props offer listener listener proxy eval message queue queue string type constraint constraint string preference org omg cos trading policy policies specified props desired props offer listener listener queue queue type type constraint constraint preference preference policies policies desired props desired props listener listener we remove offers queue evaluate queue deactivated run proxy source adapter source source proxy source adapter queue dequeue null proxy info info source get info boolean match false info match else otherwise evaluate offer constraint match listener source notify source offer evaluator string type constraint constraint string preference org omg cos trading policy policies specified props desired props vector sources match card save arguments type type constraint constraint preference preference policies policies desired props desired props sources sources match card match card match count results new vector num processed thread priority thread current thread get priority thread priority thread max priority num dynamic threads num proxy threads proxy queue new message queue dynamic queue new message queue start thread evaluate offers new thread start synchronized boolean get done done considered offers match count match card boolean result match card match count num processed sources size return result synchronized vector get results get done return results inherited listener called offer evaluated synchronized boolean offer notify source adapter source add source results add source source get done return true accept offers return get done the main dispatch thread iterate given sources dispatching appropriate thread queue evaluating simple offers immediately offers dynamic properties proxy offers handled separate threads we give higher priority threads loop method might starve threads evaluating offers forcing evaluation occur offers we least want give threads chance included match cardinality limited run cannot synchronized enumeration e sources elements e more elements get done wait done deactivate queues synchronized inherited listener called source processed synchronized source notify source adapter source keep track number original source adapter objects processed know evaluated single source adapter object may result numerous calls offer notify proxy offers num processed get done adds another match list results protected synchronized add source source adapter source may restricted match card therefore check make sure done adding matching offers match count match card the source offer dynamic properties schedule thread evaluate protected synchronized schedule
49	Scheduler (3).java	scheduler	purge task status info tsi null tsi task status info task status get tsi tsi null system err println ok main method gets address local host creates remote engine object binds rmi registry if rmi registry tries create one default port main string args system err println attempting start rmi registry java rmi registry locate registry create registry compute engine new remote engine name naming rebind name engine system println remote engine bound rmi registry ex print stack trace start task
50	Scheduler (4).java	scheduler	init drivers driver kb driver driver floppy driver kprintf n init initialize pic kprintf idt n init idt initialize idt kprintf debugger n debugger init kprintf timer n timer init initialize timer kb driver keyboard init floppy driver floppy driver init driver register kb driver register keyboard driver driver register floppy driver register floppy driver kprintf kb driver n driver open kb driver initialize keyboard kprintf floppy driver n driver open floppy driver iniitalize floppy driver kprintf done loading drivers n console clear kprintf scheduler n scheduler init schedule process next process null process process highest priority flags current process null save flags flags cli reschedule false process processes process null endif highest priority process pid process pid next process null else restore flags flags scheduler init flags save flags flags cli last pid reschedule false processes null last process null create kernel task idle func idle task oskernel null idle task console null idle task pid last pid idle task last eip idle task state task ready idle task counter idle task priority idle task time task idle task time kernel idle task tss selector sel tss idle task extra null idle task start func idle func idle task prev null idle task next null idle task tss cs sel ckernel idle task tss ss sel dkernel idle task tss ds sel dkernel idle task tss es sel dkernel idle task tss fs sel dkernel idle task tss gs sel dkernel idle task tss cr get cr idle task tss ss sel dkernel idle task tss esp unsigned kmalloc idle task tss esp idle task tss esp idle task tss esp idle task tss esp idle task tss esp idle task tss esp idle task tss esp idle task tss esp idle task tss esp idle task tss esp idle task tss eflags x idle task tss eip unsigned idle func idle task tss iomap x ffff kprintf created kernel idle task pid n idle task pid current process idle task build gdt descriptor build gdt descriptor endif restore flags flags idle task pid last pid idle task last eip idle task state task ready idle task counter idle task priority idle task tss kernel tss idle task time task idle task time kernel idle task oskernel null idle task console null idle task tss selector sel kerneltss idle task prev null idle task next null idle task tss cs x idle task tss ss x idle task tss ds x idle task tss es x idle task tss fs x idle task tss gs x idle task tss eflags x idle task tss cr idle task tss ss x idle task tss iomap idle task tss esp unsigned kmalloc idle task tss esp idle task tss esp idle task tss esp idle task tss esp idle task tss esp idle task tss esp idle task tss eflags x x idle task tss eip unsigned idle func idle task tss iomap x ffff idle task tss trap processes idle task last process idle task current process idle task endif process get
51	Scheduler (5).java	scheduler	start this provides simple way control processes ie start stop etc it provides simple logic run method following process initialise alive finished process process process finalise created jun simple process thread implements process thread interval
52	Scheduler (6).java	scheduler	activity context serial version uid l string tcache transaction manager impl runtime cache distributed data structure keeps distributed cache copy activity context following section actual ac attributes represent ac instance stored cache map transient cacheable map activity context cache map begi nnig section cacheable data structures set timers attached activity context transient cacheable set attached timers contain sbb entity identities attached unique ordered list aka set this map ordered highest priority lowest priority consideration sbb es realations child parents ensured transient map ac sbb attachment set null string sbb attachment set ac sbb attachment set state activity context one active ending invalid activity context state ac state string ac state ac state named ac bindings used ac naming facility hash set naming binding transient cacheable set naming binding this stores activity context specific data stores data shared activities activity context cacheable map data attributes set sb bs received event given event delivery transaction hash set delivered sbb set string delivered sbb set ac delivered sbb set end cacheable data structures slee transaction manager tx manager the activity activity context generated serialized cache object activity transient logger logger logger an identifier ac mapped event string activity context id the slee container transient slee container slee container transient sbb entity factory sbb entity factory transient sbb entity comparator sbb entity comparator boolean marked for removal false map time stamps new weak hash map string long print node activity context string activity context id object activity activity context create activity context string activity id init boolean refresh access time string get node name in cache string make sbb entity key for attachment set sbb entity sbbe synchronized boolean attach sbb entity string sbb entity id update cache entry string attribute key synchronized detach sbb entity string sbb entity id synchronized list get sorted copy of sbb attachment set object get activity set activity object activity synchronized set state activity context state activity context state synchronized boolean ending boolean invalid synchronized activity context state get state synchronized set data attribute string key object new value synchronized object get data attribute string key object get data map get data attributes copy synchronized boolean removable synchronized remove naming bindings spec sec step the slee notifies slee facilities references activity context activ ity end event delivered activity context synchronized remove from timers synchronized add name binding string aci name set get naming binding set get naming binding copy set get delivered set synchronized remove name binding string aci name synchronized attach timer timer id timer id check for null activity implicit end string tx local null aci check key tx local flag null activity implicit end check action schedule check for null activity implicit end synchronized add to delivered set string sbb eid mark for remove synchronized boolean delivered set contains string sbb entity id synchronized string get delivered set for debug synchronized clear delivered set synchronized boolean remove from delivered set string sbb entity id synchronized string get sbb attachment set for debug string get activity context id synchronized detach timer timer id timer id set get attached
53	Scheduler (C#).java	scheduler	sets scheduling mode rtp session if yesno true rtp session scheduled mode means use session set select block time receive send session according timestamp passed respective functions you also use blocking mode see rtp session set blocking mode simply block within receive send functions if yesno false ortp scheduler manage sessions meaning blocking mode use session set select session disabled rtp session set scheduling mode rtp session session yesno yesno else this function implicitely enables scheduling mode yesno true rtp session set blocking mode defines behaviour rtp session recv ts rtp session send ts functions if yesno true rtp session recv ts block time packet received according timestamp passed function after time function returns for rtp session send ts block time packet sent if yesno false two functions return immediately rtp session set blocking mode rtp session session yesno yesno else set rtp profile used session by default session created rtp session new initialized av profile defined rfc the application set profile instead using function rtp session set profile rtp session session rtp profile profile session snd profile profile session rcv profile profile rtp session telephone events supported session set rtp profile used sending session by default session created rtp session new initialized av profile defined rfc the application set profile instead using function ifndef scheduler h define scheduler h ortp rtpsession ortp sessionset rtptimer rtp scheduler rtp session list list scheduled sessions session set sessions mask scheduled sessions session set r sessions mask sessions recv event r max session set e sessions mask session error event e max max sessions number position masks g mutex unblock select mutex ortp cond unblock select cond ortp mutex lock ortp thread thread thread running rtp timer timer uint time number miliseconds elapsed since start thread uint timer inc timer increment milisec typedef rtp scheduler rtp scheduler rtp scheduler rtp scheduler new rtp scheduler set timer rtp scheduler sched rtp timer timer rtp scheduler start rtp scheduler sched rtp scheduler stop rtp scheduler sched rtp scheduler destroy rtp scheduler sched rtp scheduler add session rtp scheduler sched rtp session session rtp scheduler remove session rtp scheduler sched rtp session session rtp scheduler schedule sched define rtp scheduler lock sched ortp mutex lock sched lock define rtp scheduler unlock sched ortp mutex unlock sched lock rtp scheduler add set rtp scheduler sched session set set rtp scheduler ortp get scheduler endif extern rtp session process rtp session session uint time rtp scheduler sched rtp scheduler init rtp scheduler sched sched list sched time default posix timer rtp scheduler set timer sched posix timer ortp mutex init sched lock null ortp cond init sched unblock select cond null sched max sessions sizeof session set session set init sched sessions sched max session set init sched r sessions sched r max session set init sched w sessions sched w max session set init sched e sessions sched e max rtp scheduler rtp scheduler new rtp scheduler sched rtp scheduler ortp malloc sizeof rtp scheduler memset sched sizeof rtp scheduler rtp scheduler init sched return sched rtp scheduler set
54	Scheduler .java	scheduler	namespace pulsatrix framework services scheduler schedule task region delegates delegate no arguments returning void endregion readonly list schedule task dependencies new list schedule task readonly name readonly dispatcher priority priority readonly list schedule task reverse dependencies new list schedule task readonly schedule service schedule manager readonly no arguments returning void update handler bool scheduled internal schedule task schedule service schedule manager name dispatcher priority priority internal list schedule task dependencies bool is scheduled name dispatcher priority priority internal list schedule task reverse dependencies force update schedule internal update using system using system collections generic using system windows threading using pulsatrix framework properties namespace pulsatrix framework services scheduler schedule service i schedule service readonly dispatcher token dispatcher tokens new dispatcher token readonly dictionary schedule task task dictionary new dictionary schedule task readonly list schedule task task list new list schedule task schedule task updating task region i schedule service members schedule task register task name dispatcher priority priority unregister task schedule task task endregion dispatch tasks at priority dispatcher priority priority internal schedule internal schedule task task internal set updating task internal schedule task task region nested type dispatcher token dispatcher token endregion
55	Unrelated    - Copy.java	unrelated	using system using system collections generic using system diagnostics using system globalization using system io auto generated this code generated tool runtime version changes file may cause incorrect behavior lost code regenerated auto generated using system code dom compiler using system component model using system diagnostics using system diagnostics code analysis using system globalization using system resources using system runtime compiler services namespace pulsatrix diagnostics properties summary a strongly typed resource looking localized strings etc summary this auto generated strongly typed resource builder via tool like res gen visual studio to add remove member edit res x file rerun res gen str option rebuild vs project generated code system resources tools strongly typed resource builder debugger non user code compiler generated resources culture info resource culture resource manager resource man suppress message microsoft performance ca avoid uncalled private code internal resources summary using system reflection using system runtime interop services using system windows using system windows threading using pulsatrix diagnostics extra information using pulsatrix diagnostics properties namespace pulsatrix diagnostics exceptions sealed exception handler bool enabled false bool looking for stick false exception handler bool is enabled app domain unhandled exception handler object sender unhandled exception event args args attach app domain domain detach app domain domain dump report exception exception poke avalon with pointy stick object use the pointy stick object obj
56	Unrelated   .java	unrelated	returns cached resource manager instance used summary editor browsable editor browsable state advanced resource manager resource manager summary overrides current thread current ui culture property resource lookups using strongly typed resource summary editor browsable editor browsable state advanced culture info culture summary looks localized similar lookup account sid successful summary could not lookup account sid summary looks localized similar summary debug info schema helper at string using system using system collections generic using system diagnostics using system globalization using system io using system reflection using system runtime interop services using system windows using system windows threading using pulsatrix diagnostics extra information using pulsatrix diagnostics properties namespace pulsatrix diagnostics exceptions sealed exception handler bool enabled false bool looking for stick false exception handler bool is enabled app domain unhandled exception handler object sender unhandled exception event args args attach app domain domain detach app domain domain dump report exception exception poke avalon with pointy stick object use the pointy stick object obj
57	Unrelated  (10).java	unrelated	package org mortbay jetty session id manager manages session i ds across multiple contexts session id manager extends life cycle boolean id in use string id add session list known sessions given id add session http session session remove session list known sessions given id remove session http session session call link http session invalidate known sessions given id invalidate all string id string new session id http servlet request request created string get worker name get cluster id node id strip node identifier located session id string get cluster id string node id get node id cluster id request string get node id string cluster id http servlet request request driver extends j frame j panel j panel new j panel j button j button new j button j button j button new j button j button j button new j button j button j button new j button j panel j panel new j panel j text field j text field new j text field border layout border layout new border layout border layout border layout new border layout titled border titled border test test j scroll pane j scroll pane new j scroll pane j text area j text area new j text area j button j button new j button j panel j panel new j panel j button j button new j button j button j button new j button driver test string title jb init throws exception
58	Unrelated  (11).java	unrelated	protected stop throws exception since last call stats reset if set stats on false undefined get requests return requests undefined set stats on false get requests active return requests active since stats reset called undefined set stats on false get requests active max return requests active max context since last call stats reset undefined set stats on false get responses xx return responses xx context since last call stats reset undefined set stats on false get responses xx return responses xx context since last call stats reset undefined set stats on false get responses xx return responses xx context since last call stats reset undefined set stats on false get responses xx return responses xx context since last call stats reset undefined set stats on false get responses xx return responses xx get stats on ms get requests active min get requests duration min get requests duration total since stats reset called undefined set stats on false get requests duration ave return requests requests duration total requests since stats reset called undefined set stats on false get requests duration max return requests duration max package org mortbay jetty handler a collection handlers for request handler called regardless response status exceptions handler collection extends abstract handler container handler handlers handler collection handler get handlers set handlers handler handlers constructor reads xml configuration file xml configuration url configuration throws sax exception io exception
59	Unrelated  (12).java	unrelated	package org mortbay jetty handler handler list this extension link org mortbay jetty handler handler collection call contained handler turn either exception thrown response committed positive response status set handler list extends handler collection handle string target http servlet request request http servlet response response dispatch package org mortbay jetty handler statistics handler extends handler wrapper transient stats started at transient requests transient requests duration min min request duration transient requests duration max max request duration transient requests duration total total request duration transient requests active transient requests active min min number connections handled simultaneously transient requests active max transient responses xx informal transient responses xx success transient responses xx redirection transient responses xx client error transient responses xx server error stats reset handle string target http servlet request request http servlet response response dispatch throws io exception servlet exception protected start throws exception constructor xml configuration input stream configuration throws sax exception io exception map get id map set id map map map
