	file	label	text
244	common\src\java\org\apache\hadoop\io\compress\zlib\ZlibFactory.java	unrelated	package org apache hadoop io compress zlib a collection factories create right zlib gzip compressor decompressor instances zlib factory log log log factory get log zlib factory boolean native zlib loaded false native code loader native code loaded native zlib loaded zlib compressor native zlib loaded zlib decompressor native zlib loaded native zlib loaded log info successfully loaded initialized native zlib library else log warn failed load initialize native zlib library check native zlib code loaded initialized correctly loaded job loaded job else code false code boolean native zlib loaded configuration conf return native zlib loaded conf get boolean common configuration keys io native lib available key common configuration keys io native lib available default return appropriate type zlib compressor class extends compressor get zlib compressor type configuration conf return native zlib loaded conf zlib compressor built in zlib deflater return appropriate implementation zlib compressor compressor get zlib compressor configuration conf return native zlib loaded conf new zlib compressor conf new built in zlib deflater zlib factory get compression level conf compression level return appropriate type zlib decompressor class extends decompressor get zlib decompressor type configuration conf return native zlib loaded conf zlib decompressor built in zlib inflater return appropriate implementation zlib decompressor decompressor get zlib decompressor configuration conf return native zlib loaded conf new zlib decompressor new built in zlib inflater set compression strategy configuration conf compression strategy strategy conf set enum zlib compress strategy strategy compression strategy get compression strategy configuration conf return conf get enum zlib compress strategy compression strategy default strategy set compression level configuration conf compression level level conf set enum zlib compress level level compression level get compression level configuration conf return conf get enum zlib compress level compression level default compression
245	common\src\java\org\apache\hadoop\io\file\tfile\BCFile.java	unrelated	package org apache hadoop io file tfile block compressed file underlying physical storage layer t file bc file provides basic block level compression data block meta blocks it separated t file may used block compressed file implementation bc file current version bc file impl increment major minor made enough changes version api version new version short short log log log factory get log bc file prevent instantiation bc file objects bc file nothing bc file writer entry point creating new bc file writer implements closeable fs data output stream configuration conf single meta block containing index compressed data blocks data index data index index meta blocks meta index meta index boolean blk in progress false boolean meta blk seen false boolean closed false error count reusable buffers bytes writable fs output buffer call back register block block closed block register intermediate maintain state writable compression block w block state access point stuff data block todo change data output stream something else tracks size instead currently wrap around row block size greater gb block appender extends data output stream constructor fs output stream name compression algorithm used data blocks writer fs data output stream fout string compression name close bc file writer attempting use writer calling code close code allowed may lead undetermined results close throws io exception algorithm get default compression algorithm block appender prepare meta block string name algorithm compress algo create meta block obtain output stream adding data block there one block appender stream active time regular blocks may created first meta blocks the caller must call block appender close conclude block creation the name meta block the name must conflict existing meta blocks the name compression algorithm used if meta block name already exists block appender prepare meta block string name string compression name create meta block obtain output stream adding data block the meta block compressed compression algorithm data blocks there one block appender stream active time regular blocks may created first meta blocks the caller must call block appender close conclude block creation the name meta block the name must conflict existing meta blocks if meta block name already exists block appender prepare meta block string name throws io exception create data block obtain output stream adding data block there one block appender stream active time data blocks may created first meta blocks the caller must call block appender close conclude block creation block appender prepare data block throws io exception callback make sure meta block added internal list stream closed meta block register implements block register callback make sure data block added internal list closed data block register implements block register bc file reader read file data meta blocks reader implements closeable fs data input stream configuration conf data index data index index meta blocks meta index meta index version version intermediate maintain state readable compression block r block state access point read block block reader extends data input stream constructor fs input stream length corresponding file reader fs data input stream fin file length configuration conf get name default compression algorithm string get default compression
246	common\src\java\org\apache\hadoop\io\file\tfile\BoundedRangeFileInputStream.java	unrelated	package org apache hadoop io file tfile bounded range f ile input stream abstracts contiguous region hadoop fs data input stream regular input stream one create multiple bounded range file input stream top fs data input stream would interfere bounded range file input stream extends input stream fs data input stream pos end mark byte one byte new byte constructor the fs data input stream connect begining offset region length region the actual length region may smaller begin length goes beyond end fs input stream bounded range file input stream fs data input stream offset available throws io exception read throws io exception read byte b throws io exception read byte b len throws io exception we may skip beyond end file skip n throws io exception synchronized mark readlimit synchronized reset throws io exception boolean mark supported close
247	common\src\java\org\apache\hadoop\io\file\tfile\ByteArray.java	unrelated	package org apache hadoop io file tfile adaptor wrap byte array backed objects including java byte array raw comparable objects byte array implements raw comparable byte buffer offset len byte array bytes writable byte array byte buffer byte array byte buffer offset len byte buffer offset size
248	common\src\java\org\apache\hadoop\io\file\tfile\Chunk.java	unrelated	package org apache hadoop io file tfile several related support chunk encoded sub streams top regular stream chunk prevent instantiation chunk nothing decoding chain chunks encoded chunk encoder single chunk encoder chunk decoder extends input stream data input stream null boolean last chunk remain boolean closed chunk decoder reset data input stream stream constructor the source input stream contains chunk encoded data stream chunk decoder data input stream have reached last chunk boolean last chunk throws io exception how many bytes remain current chunk get remain throws io exception reading length next chunk data available read length throws io exception check whether reach end stream case available greater true otherwise i o errors boolean check eof throws io exception this method never blocks caller returning mean reach end stream available read throws io exception read byte b throws io exception read byte b len throws io exception skip n throws io exception boolean mark supported boolean closed close throws io exception chunk encoder encoding output data chain chunks following sequences len byte len len byte len len n byte len n where len len len n lengths data chunks non terminal chunks lengths negated non terminal chunks cannot length all lengths range integer max value encoded utils v int format chunk encoder extends output stream the data output stream connects data output stream the internal buffer used know advertised size byte buf the number valid bytes buffer this value always range tt tt tt buf length tt elements tt buf tt tt buf count tt contain valid byte data count constructor underlying output stream user supplied buffer the buffer would used exclusively chunk encoder life cycle chunk encoder data output stream byte buf write chunk the chunk buffer offset chunk buffer beginning chunk is last call flush buffer write chunk byte chunk offset len boolean last write chunk concatenation internal buffer plus user supplied data this never last block user supplied data buffer offset user data buffer user data buffer size write buf data byte data offset len flush internal buffer is last call flush buffer flush buffer throws io exception write b throws io exception write byte b throws io exception write byte b len throws io exception flush throws io exception close throws io exception encode whole stream single chunk expecting know size chunk front single chunk encoder extends output stream the data output stream connects data output stream the remaining bytes written remain boolean closed false constructor underlying output stream the total bytes written single chunk i o error occurs single chunk encoder data output stream size write b throws io exception write byte b throws io exception write byte b len throws io exception flush throws io exception close throws io exception
249	common\src\java\org\apache\hadoop\io\file\tfile\CompareUtils.java	unrelated	package org apache hadoop io file tfile compare utils prevent instantiation compare utils nothing a comparator compare anything implements link raw comparable using customized comparator bytes comparator implements raw comparator object cmp bytes comparator raw comparator object cmp compare raw comparable raw comparable compare byte len byte b interface objects single integer magnitude scalar magnitude scalar long implements scalar magnitude scalar long magnitude scalar comparator implements comparator scalar serializable compare scalar scalar memcmp raw comparator implements compare byte b byte b compare object object
250	common\src\java\org\apache\hadoop\io\file\tfile\Compression.java	pooling	package org apache hadoop io file tfile compression related stuff compression log log log factory get log compression prevent instantiation compression nothing finish on flush compression stream extends filter output stream finish on flush compression stream compression output stream cout write byte b len throws io exception flush throws io exception compression algorithms enum algorithm lzo t file compression lzo gz t file compression gz none t file compression none we require compression related settings configured statically configuration object protected configuration conf new configuration string compress name data input buffer size absorb small reads application data ibuf size data output buffer size absorb small writes application data obuf size string conf lzo class algorithm string name compression codec get codec throws io exception input stream create decompression stream output stream create compression stream boolean supported compressor get compressor throws io exception return compressor compressor compressor decompressor get decompressor throws io exception return decompressor decompressor decompressor string get name algorithm get compression algorithm by name string compress name algorithm algos algorithm get enum constants algorithm algos throw new illegal argument exception string get supported algorithms algorithm algos algorithm get enum constants array list string ret new array list string algorithm algos return ret array new string ret size
251	common\src\java\org\apache\hadoop\io\file\tfile\MetaBlockAlreadyExists.java	unrelated	package org apache hadoop io file tfile exception meta block name already exists meta block already exists extends io exception constructor message meta block already exists string
252	common\src\java\org\apache\hadoop\io\file\tfile\MetaBlockDoesNotExist.java	unrelated	package org apache hadoop io file tfile exception no meta block given name meta block does not exist extends io exception constructor message meta block does not exist string
253	common\src\java\org\apache\hadoop\io\file\tfile\RawComparable.java	unrelated	package org apache hadoop io file tfile interface objects compared link raw comparator this useful places need single object reference specify range bytes byte array link comparable link collections binary search java util list object comparator the actual comparison among raw comparable requires external raw comparator applications responsibility ensure two raw comparable supposed semantically comparable raw comparator raw comparable get underlying byte array byte buffer get offset first byte byte array offset get size byte range byte array size
254	common\src\java\org\apache\hadoop\io\file\tfile\SimpleBufferedOutputStream.java	unrelated	package org apache hadoop io file tfile a simplified buffered output stream borrowed buffer allow users see much data buffered simple buffered output stream extends filter output stream protected byte buf borrowed buffer protected count bytes used buffer constructor simple buffered output stream output stream byte buf flush buffer throws io exception write b throws io exception write byte b len throws io exception synchronized flush throws io exception get size internal buffer used size
255	common\src\java\org\apache\hadoop\io\file\tfile\TFile.java	unrelated	package org apache hadoop io file tfile a t file container key value pairs both keys values type less bytes keys restricted kb value length restricted practically limited available disk storage t file provides following features ul li block compression li named meta data blocks li sorted unsorted keys li seek key file offset ul the memory footprint t file includes following ul li some constant overhead reading writing compressed block ul li each compressed block requires one compression decompression codec i o li temporary space buffer key li temporary space buffer value t file writer values chunk encoded buffer one chunk user data by default chunk buffer mb reading chunked value require additional memory ul li t file index proportional total number data blocks the total amount memory needed hold index estimated avg key size num blocks li meta block index proportional total number meta blocks the total amount memory needed hold index meta blocks estimated avg meta block name num meta block ul p the behavior t file customized following variables configuration ul li b tfile io chunk size b value chunk size integer bytes default mb values length less chunk size guaranteed known value length read time see link t file reader scanner entry value length known li b tfile fs output buffer size b buffer size used fs data output stream integer bytes default kb li b tfile fs input buffer size b buffer size used fs data input stream integer bytes default kb ul p suggestions performance optimization ul li minimum block size we recommend setting minimum block size kb mb general usage larger block size preferred files primarily sequential access however would lead inefficient random access data decompress smaller blocks good random access require memory hold block index may slower create must flush compressor stream conclusion data block leads fs i o flush further due internal caching compression codec smallest possible block size would around kb kb li the current implementation offer true multi threading reading the implementation uses fs data input stream seek read shown much faster positioned read call single thread mode however also means multiple threads attempt access t file using multiple scanners simultaneously actual i o carried sequentially even access different dfs blocks li compression codec use none data compressable compressable i mean compression ratio least generally use lzo starting point experimenting gz overs slightly better compression ratio lzo requires x cpu compress x cpu decompress comparing lzo li file system buffering underlying fs data input stream fs data output stream already adequately buffered applications reads writes keys values large buffers reduce sizes input output buffering t file layer setting configuration parameters tfile fs input buffer size tfile fs output buffer size ul some design rationale behind t file found href https issues apache org jira browse hadoop hadoop t file log log log factory get log t file string chunk buf size attr tfile io chunk size string fs input buf size attr string fs output buf size attr get chunk buffer size configuration conf ret conf get int chunk buf
256	common\src\java\org\apache\hadoop\io\file\tfile\TFileDumper.java	unrelated	package org apache hadoop io file tfile dumping information t file t file dumper log log log factory get log t file dumper t file dumper enum align dump information t file path t file print stream output information the configuration object dump info string file print stream configuration conf
257	common\src\java\org\apache\hadoop\io\file\tfile\Utils.java	unrelated	package org apache hadoop io file tfile supporting utility used t file shared users t file utils prevent instantiation utils utils nothing encoding integer variable length encoding format synonymous code utils write v long n code output stream the integer encoded write v int data output n throws io exception write v long n encoding long integer variable length encoding format ul li n encode one byte actual value otherwise li n encode two bytes byte n byte n xff otherwise li n in encode three bytes byte n byte n xff byte n xff otherwise li n encode four bytes byte n byte n xff byte n xff byte n xff otherwise li n encode five bytes byte byte n xff byte n xff byte n xff byte n xff li n encode six bytes byte byte n xff byte n xff byte n xff byte n xff byte n xff li n encode seven bytes byte byte n xff byte n xff byte n xff byte n xff byte n xff byte n xff li n encode eight bytes byte byte n xff byte n xff byte n xff byte n xff byte n xff byte n xff byte n xff li n encode nine bytes byte byte n xff byte n xff byte n xff byte n xff byte n xff byte n xff byte n xff byte n xff ul output stream integer number write v long data output n throws io exception n n un n n n many bytes need represent number sign bit len long size long number of leading zeros un first byte n len switch len decoding variable length integer synonymous code utils read v long code input stream read v int data input throws io exception ret read v long ret integer max value ret integer min value return ret decoding variable length integer suppose value first byte fb following bytes nb ul li fb return fb li fb return fb nb xff li fb return fb nb xff nb xff li fb return fb nb xff nb xff nb xff li fb return interpret nb fb signed big endian integer input stream read v long data input throws io exception first byte read byte first byte switch first byte write string v int n followed n bytes text format write string data output string throws io exception null else read string v int n followed n bytes text format the input stream string read string data input throws io exception length read v int length return null byte buffer new byte length read fully buffer return text decode buffer a generic version we suggest applications built top t file use maintain version information meta blocks a version number consists major version minor version the suggested usage major minor version number increment major version number new storage format backward compatible increment minor version otherwise version implements comparable version short major short minor construct version object reading input stream input stream version data input throws io exception constructor major version minor version version
258	common\src\java\org\apache\hadoop\io\nativeio\Errno.java	unrelated	package org apache hadoop io nativeio enum representing posix errno values enum errno eperm enoent esrch eintr eio enxio e big enoexec ebadf echild eagain enomem eacces efault enotblk ebusy eexist exdev enodev enotdir eisdir einval enfile emfile enotty etxtbsy efbig enospc espipe erofs emlink epipe edom erange unknown
259	common\src\java\org\apache\hadoop\io\nativeio\NativeIO.java	unrelated	package org apache hadoop io nativeio jni wrappers various native io related calls available java these functions generally used alongside fallback another portable mechanism native io flags open call bits fcntl o rdonly o wronly o rdwr o creat o excl o noctty o trunc o append o nonblock o sync o async o fsync o sync o ndelay o nonblock log log log factory get log native io boolean native loaded false boolean workaround non thread safe passwd calls false string workaround non threadsafe calls key hadoop workaround non threadsafe getpwuid boolean workaround non threadsafe calls default false native code loader native code loaded return true jni based native io extensions available boolean available return native code loader native code loaded native loaded wrapper around open native file descriptor open string path flags mode throws io exception wrapper around fstat native stat fstat file descriptor fd throws io exception wrapper around chmod native chmod string path mode throws io exception initialize jni method id id cache native init native result type fstat call stat string owner group mode mode constants s ifmt type file s ififo named pipe fifo s ifchr character special s ifdir directory s ifblk block special s ifreg regular s iflnk symbolic link s ifsock socket s ifwht whiteout s isuid set user id execution s isgid set group id execution s isvtx save swapped text even use s irusr read permission owner s iwusr write permission owner s ixusr execute search permission owner stat string owner string group mode string string string get owner string get group get mode
260	common\src\java\org\apache\hadoop\io\nativeio\NativeIOException.java	unrelated	package org apache hadoop io nativeio an exception generated call native io code these exceptions simply wrap errno result codes native io exception extends io exception serial version uid l errno errno native io exception string msg errno errno errno get errno string string
261	common\src\java\org\apache\hadoop\io\retry\DefaultFailoverProxyProvider.java	unrelated	package org apache hadoop io retry an implementation link failover proxy provider nothing event failover always returns proxy object default failover proxy provider implements failover proxy provider object proxy class iface default failover proxy provider class iface object proxy class get interface object get proxy perform failover object current proxy
262	common\src\java\org\apache\hadoop\io\retry\FailoverProxyProvider.java	unrelated	package org apache hadoop io retry an implementer capable providing proxy objects use ipc communication potentially modifying objects creating entirely new ones event certain types failures the determination whether fail handled link retry policy failover proxy provider get proxy object used next failover event occurs object get proxy called whenever associated link retry policy determines error warrants failing failover event perform failover object current proxy return reference provider proxy objects actually implement if methods annotated link idempotent fact passed link retry policy retry exception boolean method error use determining whether failover attempted link failover proxy provider get proxy class get interface
263	common\src\java\org\apache\hadoop\io\retry\Idempotent.java	unrelated	package org apache hadoop io retry used mark certain methods idempotent therefore warrant retried failover idempotent
264	common\src\java\org\apache\hadoop\io\retry\package-info.java	unrelated	package org apache hadoop io retry
265	common\src\java\org\apache\hadoop\io\retry\RetryInvocationHandler.java	unrelated	package org apache hadoop io retry retry invocation handler implements invocation handler log log log factory get log retry invocation handler failover proxy provider proxy provider retry policy default policy map string retry policy method name to policy map object current proxy retry invocation handler failover proxy provider proxy provider retry invocation handler failover proxy provider proxy provider object invoke object proxy method method object args object invoke method method method object args throws throwable
266	common\src\java\org\apache\hadoop\io\retry\RetryPolicies.java	unrelated	package org apache hadoop io retry p a collection useful implementations link retry policy p retry policies log log log factory get log retry policies p try fail throwing exception this corresponds retry mechanism place p retry policy try once then fail new try once then fail p try fail silently code code methods throwing exception non code code methods p retry policy try once dont fail new try once dont fail p keep trying forever p retry policy retry forever new retry forever p keep trying limited number times waiting fixed time attempts fail throwing exception p retry policy retry up to maximum count with fixed sleep max retries sleep time time unit time unit return new retry up to maximum count with fixed sleep max retries sleep time time unit p keep trying maximum time waiting fixed time attempts fail throwing exception p retry policy retry up to maximum time with fixed sleep max time sleep time time unit time unit return new retry up to maximum time with fixed sleep max time sleep time time unit p keep trying limited number times waiting growing amount time attempts fail throwing exception the time attempts code sleep time code mutliplied number tries far p retry policy retry up to maximum count with proportional sleep max retries sleep time time unit time unit return new retry up to maximum count with proportional sleep max retries sleep time time unit p keep trying limited number times waiting growing amount time attempts fail throwing exception the time attempts code sleep time code mutliplied random number range number retries p retry policy exponential backoff retry return new exponential backoff retry max retries sleep time time unit p set default policy explicit handlers specific exceptions p retry policy retry by exception retry policy default policy return new exception dependent retry default policy exception to policy map p a retry policy remote exception set default policy explicit handlers specific exceptions p retry policy retry by remote exception return new remote exception dependent retry default policy exception to policy map retry policy failover on network exception max failovers return failover on network exception try once then fail max failovers retry policy failover on network exception return new failover on network exception retry fallback policy max failovers try once then fail implements retry policy retry action retry exception e retries failovers try once dont fail implements retry policy retry action retry exception e retries failovers retry forever implements retry policy retry action retry exception e retries failovers retry limited implements retry policy max retries sleep time time unit time unit retry limited max retries sleep time time unit time unit retry action retry exception e retries failovers protected calculate sleep time retries retry up to maximum count with fixed sleep extends retry limited retry up to maximum count with fixed sleep max retries sleep time time unit time unit protected calculate sleep time retries retry up to maximum time with fixed sleep extends retry up to maximum count with fixed sleep retry up to maximum time with fixed sleep
267	common\src\java\org\apache\hadoop\io\retry\RetryPolicy.java	unrelated	package org apache hadoop io retry p specifies policy retrying method failures implementations immutable p retry policy returned link retry policy retry exception boolean enum retry action p determines whether framework retry method given exception number retries made operation far p different backend implementation reasonably retried failover know previous attempt reached server code false code method retried fail exception methods method failed retried retry action retry exception e retries failovers
268	common\src\java\org\apache\hadoop\io\retry\RetryProxy.java	unrelated	package org apache hadoop io retry p a factory creating retry proxies p retry proxy p create proxy implementation using retry policy method p object create class iface object implementation return retry proxy create iface create proxy implementations using given link failover proxy provider retry policy method object create class iface failover proxy provider proxy provider return proxy new proxy instance create proxy implementation using set retry policies specified method name if retry policy defined method default link retry policies try once then fail used object create class iface object implementation return retry proxy create iface create proxy implementations using given link failover proxy provider set retry policies specified method name if retry policy defined method default link retry policies try once then fail used object create class iface failover proxy provider proxy provider return proxy new proxy instance
269	common\src\java\org\apache\hadoop\io\serializer\Deserializer.java	unrelated	package org apache hadoop io serializer p provides facility deserializing objects type t link input stream p p deserializers stateful must buffer input since producers may read input calls link deserialize object p deserializer t p prepare deserializer reading p open input stream throws io exception p deserialize next object underlying input stream if object code code non null deserializer may set internal state next object read input stream otherwise object code code null new deserialized object created p t deserialize t throws io exception p close underlying input stream clear resources p close throws io exception
270	common\src\java\org\apache\hadoop\io\serializer\DeserializerComparator.java	unrelated	package org apache hadoop io serializer p a link raw comparator uses link deserializer deserialize objects compared standard link comparator used compare p p one may optimize compare intensive operations using custom implementation link raw comparator operates directly byte representations p deserializer comparator t implements raw comparator t input buffer buffer new input buffer deserializer t deserializer t key t key protected deserializer comparator deserializer t deserializer compare byte b byte b
271	common\src\java\org\apache\hadoop\io\serializer\JavaSerialization.java	unrelated	package org apache hadoop io serializer p an experimental link serialization java link serializable p java serialization implements serialization serializable java serialization deserializer t extends serializable implements deserializer t object input stream ois open input stream throws io exception t deserialize t object throws io exception close throws io exception java serialization serializer implements serializer serializable object output stream oos open output stream throws io exception serialize serializable object throws io exception close throws io exception boolean accept class c return serializable assignable from c deserializer serializable get deserializer class serializable c return new java serialization deserializer serializable serializer serializable get serializer class serializable c return new java serialization serializer
272	common\src\java\org\apache\hadoop\io\serializer\JavaSerializationComparator.java	unrelated	package org apache hadoop io serializer p a link raw comparator uses link java serialization link deserializer deserialize objects compared via link comparable interfaces p java serialization comparator t extends serializable comparable t extends deserializer comparator t java serialization comparator throws io exception compare t t
273	common\src\java\org\apache\hadoop\io\serializer\Serialization.java	unrelated	package org apache hadoop io serializer p encapsulates link serializer link deserializer pair p serialization t allows clients test whether link serialization supports given boolean accept class c serializer t get serializer class t c deserializer t get deserializer class t c
274	common\src\java\org\apache\hadoop\io\serializer\SerializationFactory.java	unrelated	package org apache hadoop io serializer p a factory link serialization p serialization factory extends configured log log log factory get log serialization factory get name list serialization serializations new array list serialization p serializations found reading code io serializations code property code conf code comma delimited list classnames p serialization factory configuration conf super conf string serializer name conf get strings io serializations new string writable serialization get name avro specific serialization get name avro reflect serialization get name add conf serializer name add configuration conf string serialization name try class extends serialization serializion class class extends serialization conf get class by name serialization name serializations add serialization reflection utils new instance serializion class get conf catch class not found exception e log warn serialization found e t serializer t get serializer class t c return get serialization c get serializer c t deserializer t get deserializer class t c return get serialization c get deserializer c t serialization t get serialization class t c serialization serialization serializations serialization accept c return serialization t serialization return null
275	common\src\java\org\apache\hadoop\io\serializer\Serializer.java	unrelated	package org apache hadoop io serializer p provides facility serializing objects type t link output stream p p serializers stateful must buffer output since producers may write output calls link serialize object p serializer t p prepare serializer writing p open output stream throws io exception p serialize code code underlying output stream p serialize t throws io exception p close underlying output stream clear resources p close throws io exception
276	common\src\java\org\apache\hadoop\io\serializer\WritableSerialization.java	unrelated	package org apache hadoop io serializer a link serialization link writable delegates link writable write java io data output link writable read fields java io data input writable serialization extends configured implements serialization writable writable deserializer extends configured implements deserializer writable class writable class data input stream data in writable deserializer configuration conf class c open input stream writable deserialize writable w throws io exception close throws io exception writable serializer extends configured implements serializer writable data output stream data out open output stream serialize writable w throws io exception close throws io exception boolean accept class c return writable assignable from c serializer writable get serializer class writable c return new writable serializer deserializer writable get deserializer class writable c return new writable deserializer get conf c
277	common\src\java\org\apache\hadoop\io\serializer\avro\AvroReflectSerializable.java	unrelated	package org apache hadoop io serializer avro tag avro reflect serializable classes implementing serialized deserialized using link avro reflect serialization avro reflect serializable
278	common\src\java\org\apache\hadoop\io\serializer\avro\AvroReflectSerialization.java	unrelated	package org apache hadoop io serializer avro serialization avro reflect for accepted serialization must either package list configured via code avro reflect pkgs code implement link avro reflect serializable avro reflect serialization extends avro serialization object string avro reflect packages avro reflect pkgs set string packages synchronized boolean accept class c get packages datum reader get reader class object clazz schema get schema object datum writer get writer class object clazz
279	common\src\java\org\apache\hadoop\io\serializer\avro\AvroSerialization.java	unrelated	package org apache hadoop io serializer avro base providing serialization avro types avro serialization t extends configured implements serialization t string avro schema key avro schema deserializer t get deserializer class t c serializer t get serializer class t c schema get schema t datum writer t get writer class t clazz datum reader t get reader class t clazz avro serializer implements serializer t avro deserializer implements deserializer t
280	common\src\java\org\apache\hadoop\io\serializer\avro\AvroSpecificSerialization.java	unrelated	package org apache hadoop io serializer avro serialization avro specific this serialization used generated avro specific compiler avro specific serialization boolean accept class c datum reader get reader class specific record clazz schema get schema specific record datum writer get writer class specific record clazz
281	common\src\java\org\apache\hadoop\ipc\AvroRpcEngine.java	unrelated	package org apache hadoop ipc tunnel avro format rpc requests hadoop link rpc connection this give cross language wire compatibility since hadoop rpc wire format non standard permit use avro protocol versioning features inter java rp cs avro rpc engine implements rpc engine log log log factory get log rpc version implementation tunnel rpc engine engine new writable rpc engine tunnel avro rpc request response hadoop rpc tunnel protocol extends versioned protocol writable rpc engine expects version id every protocol version id l all avro methods responses go buffer list writable call buffer list writable request throws io exception a writable holds list byte buffer the avro rpc transceiver basic unit data transfer buffer list writable implements writable list byte buffer buffers buffer list writable required rpc writables buffer list writable list byte buffer buffers read fields data input throws io exception write data output throws io exception an avro rpc transceiver tunnels client requests hadoop rpc client transceiver extends transceiver tunnel protocol tunnel inet socket address remote client transceiver inet socket address addr string get remote name return remote string list byte buffer transceive list byte buffer request list byte buffer read buffers throws io exception write buffers list byte buffer buffers throws io exception close throws io exception construct client side proxy object implements named protocol talking server named address t protocol proxy t get proxy class t protocol client version throws io exception return new protocol proxy t protocol stop proxy stop proxy object proxy try catch io exception e invoker implements invocation handler closeable client transceiver tx specific requestor requestor invoker class protocol inet socket address addr close throws io exception protected specific requestor create requestor class protocol return new reflect requestor protocol transeiver protected responder create responder class iface object impl return new reflect responder iface impl an avro rpc responder process requests passed via hadoop rpc tunnel responder implements tunnel protocol responder responder tunnel responder class iface object impl get protocol version string protocol version throws io exception protocol signature get protocol signature buffer list writable call buffer list writable request object call method method object params throw new unsupported operation exception construct server protocol implementation instance listening port address rpc server get server class iface object impl string bind address return engine get server tunnel protocol
282	common\src\java\org\apache\hadoop\ipc\AvroSpecificRpcEngine.java	unrelated	package org apache hadoop ipc avro rpc engine uses avro specific ap is the protocols generated via avro idl needs use engine avro specific rpc engine extends avro rpc engine protected specific requestor create requestor class protocol protected responder create responder class iface object impl
283	common\src\java\org\apache\hadoop\ipc\Client.java	authenticate	package org apache hadoop ipc a client ipc service ipc calls take single link writable parameter return link writable value a service runs port defined parameter value client log log hashtable connection id connection connections class extends writable value class call values counter counter call ids atomic boolean running new atomic boolean true client runs configuration conf socket factory socket factory create sockets ref count string ping interval name ipc ping interval default ping interval min ping call id set ping interval configuration conf ping interval get ping interval configuration conf get timeout configuration conf synchronized inc count synchronized dec count synchronized boolean zero reference a call waiting value call thread reads responses notifies callers each connection owns connection extends thread call implementation used parallel calls parallel call extends call result collector parallel calls parallel results construct ipc client whose values given link writable client class extends writable value class configuration conf client class extends writable value class configuration conf return socket factory client socket factory get socket factory stop threads related client no calls may made stop make call passing code param code ipc server running writable call writable param inet socket address address throws interrupted exception io exception make call passing code param code ipc server running writable call writable param inet socket address addr make call passing code param code ipc server running writable call writable param inet socket address addr writable call writable param inet socket address addr make call passing code param code ipc server defined writable call writable param connection id remote id io exception wrap exception inet socket address addr writable call writable params inet socket address addresses writable call writable params inet socket address addresses makes set calls parallel each parameter sent writable call writable params inet socket address addresses unit testing set connection id get connection ids get connection pool create new one add connection get connection connection id remote id connection id
284	common\src\java\org\apache\hadoop\ipc\ClientCache.java	pooling	package org apache hadoop ipc cache client using socket factory hash key client cache map socket factory client clients construct cache ipc client user provided socket factory cached client exists synchronized client get client configuration conf construct cache ipc client default socket factory default value class cached client exists synchronized client get client configuration conf construct cache ipc client user provided socket factory cached client exists default response type object writable synchronized client get client configuration conf socket factory factory stop rpc client connection a rpc client closed reference count becomes zero stop client client client
285	common\src\java\org\apache\hadoop\ipc\ConnectionHeader.java	authenticate	package org apache hadoop ipc the ipc connection header sent client server connection establishment connection header implements writable log log log factory get log connection header string protocol user group information ugi null auth method auth method connection header create new link connection header given code protocol code link user group information server server connection header string protocol user group information ugi auth method auth method read fields data input throws io exception write data output throws io exception string get protocol user group information get ugi string string
286	common\src\java\org\apache\hadoop\ipc\package-info.java	unrelated	package org apache hadoop ipc
287	common\src\java\org\apache\hadoop\ipc\ProtocolProxy.java	unrelated	package org apache hadoop ipc wraps around server proxy containing list supported methods a list methods value null indicates client server protocol protocol proxy t class t protocol t proxy hash set integer server methods null boolean support server method check boolean server methods fetched false protocol proxy class t protocol t proxy fetch server methods method method throws io exception t get proxy synchronized boolean method supported string method name throws io exception
288	common\src\java\org\apache\hadoop\ipc\ProtocolSignature.java	unrelated	package org apache hadoop ipc protocol signature implements writable register ctor writable factories set factory version methods null array method hash codes default constructor protocol signature constructor protocol signature version method hashcodes version version methods method hashcodes get version return version get methods return methods read fields data input throws io exception version read long boolean methods read boolean methods write data output throws io exception write long version methods null else calculate method hash code considering method name returning type parameter types get fingerprint method method hashcode method get name hash code hashcode hashcode method get return type get name hash code class type method get parameter types return hashcode convert array method array hash codes get fingerprints method methods methods null hash codes new methods length methods length return hash codes get hash code array methods methods sorted hashcode calculated so returned value irrelevant method order array get fingerprint method methods return get fingerprint get fingerprints methods get hash code array hashcodes hashcodes sorted hashcode calculated so returned value irrelevant hashcode order array get fingerprint hashcodes arrays sort hashcodes return arrays hash code hashcodes protocol sig fingerprint protocol signature signature fingerprint protocol sig fingerprint protocol signature sig fingerprint a cache maps protocol name signature finger print hash map string protocol sig fingerprint protocol fingerprint cache return protocol signature finger print cache protocol sig fingerprint get sig fingerprint string protocol name protocol get name synchronized protocol fingerprint cache get server protocol signature protocol signature get protocol signature try get finger print signature cache protocol sig fingerprint sig get sig fingerprint protocol server version check client side protocol matches one server side client methods hash code sig fingerprint return sig signature get server protocol signature protocol signature get protocol signature versioned protocol server class extends versioned protocol inter try catch exception e server version server get protocol version protocol client version return protocol signature get protocol signature
